year,weekNumber,location,price_per_kg,product,variety,description
2005,44,Italy,1.1917,clementines,Cat. I - Cal. 1x-2,Italy - clementines - Cat. I - Cal. 1x-2
2005,44,Spain,0.5309,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2005,44,Spain,0.8338,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,43,European Union,0.8096,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,43,European Union,0.8358,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,43,European Union,0.5417,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2005,43,European Union,0.5,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,43,Italy,0.8067,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,43,Spain,0.5417,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2005,43,Spain,0.8519,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,42,European Union,0.8304,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,42,European Union,0.5,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,42,European Union,0.8205,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,42,European Union,0.6495,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2005,42,Italy,0.76,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,42,Spain,0.6495,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2005,42,Spain,0.8712,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,41,European Union,0.5,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,41,European Union,0.4548,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,41,European Union,0.7635,clementines,Cat. I - Cal. 1x-2,European Union - clementines - Cat. I - Cal. 1x-2
2005,41,European Union,0.8445,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,41,Italy,0.8117,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,41,Spain,0.7635,clementines,Cat. I - Cal. 1x-2,Spain - clementines - Cat. I - Cal. 1x-2
2005,41,Spain,0.8636,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,40,European Union,0.55,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,40,European Union,0.4889,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,40,European Union,0.8013,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,40,Italy,0.79,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,40,Spain,0.8077,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,39,European Union,0.4761,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,39,European Union,0.8099,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,39,Spain,0.8077,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,38,European Union,0.4463,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,38,European Union,0.798,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,38,Italy,0.7717,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,38,Spain,0.8077,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,37,European Union,0.796,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,37,European Union,0.4164,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,37,Italy,0.795,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,37,Spain,0.7941,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,36,European Union,0.7847,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,36,European Union,0.3994,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,36,Italy,0.8292,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,36,Spain,0.7546,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,35,European Union,0.8064,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,35,European Union,0.3395,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,35,Italy,0.795,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,35,Spain,0.3333,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,34,European Union,0.4267,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,34,European Union,0.4594,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,34,Spain,0.4278,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,33,European Union,0.2759,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,33,European Union,0.6271,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,33,Greece,0.16,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,33,Spain,0.3,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,33,Spain,0.63,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,32,European Union,0.6271,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,32,European Union,0.3391,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,32,Greece,0.16,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,32,Spain,0.63,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,32,Spain,0.3945,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,31,European Union,0.627,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,31,European Union,0.3621,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,31,Greece,0.16,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,31,Spain,0.429,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,31,Spain,0.63,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,30,European Union,0.3755,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,30,European Union,0.674,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,30,Greece,0.1686,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,30,Italy,0.75,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,30,Spain,0.63,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,30,Spain,0.4415,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,29,European Union,1.2,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,29,European Union,0.3581,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,29,European Union,0.6973,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,29,Greece,0.18,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,29,Italy,0.775,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,29,Spain,0.4068,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,29,Spain,0.6479,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,28,European Union,0.6577,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,28,European Union,0.3474,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,28,European Union,1.2,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,28,European Union,0.25,oranges,navel,European Union - oranges - navel
2005,28,Greece,0.25,oranges,navel,Greece - oranges - navel
2005,28,Greece,0.18,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,28,Greece,0.35,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2005,28,Italy,0.74,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,28,Spain,0.6413,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,28,Spain,0.391,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,27,European Union,0.6581,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,27,European Union,0.4627,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,27,European Union,1.2,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,27,European Union,0.25,oranges,navel,European Union - oranges - navel
2005,27,Greece,0.18,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,27,Greece,0.35,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2005,27,Greece,0.25,oranges,navel,Greece - oranges - navel
2005,27,Italy,0.77,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2005,27,Italy,0.7183,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,27,Spain,0.3672,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,27,Spain,0.6561,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,26,European Union,1.2,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,26,European Union,0.437,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,26,European Union,0.25,oranges,navel,European Union - oranges - navel
2005,26,European Union,0.6525,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,26,Greece,0.35,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2005,26,Greece,0.18,oranges,Valencia late - Cat. I - Cal. 2-4,Greece - oranges - Valencia late - Cat. I - Cal. 2-4
2005,26,Greece,0.25,oranges,navel,Greece - oranges - navel
2005,26,Italy,0.715,lemons,Cat. I - Cal. 1-3,Italy - lemons - Cat. I - Cal. 1-3
2005,26,Italy,0.6033,oranges,Valencia late - Cat. I - Cal. 2-4,Italy - oranges - Valencia late - Cat. I - Cal. 2-4
2005,26,Spain,0.4196,oranges,Valencia late - Cat. I - Cal. 2-4,Spain - oranges - Valencia late - Cat. I - Cal. 2-4
2005,26,Spain,0.6538,lemons,Cat. I - Cal. 1-3,Spain - lemons - Cat. I - Cal. 1-3
2005,25,European Union,0.6545,lemons,Cat. I - Cal. 1-3,European Union - lemons - Cat. I - Cal. 1-3
2005,25,European Union,0.4586,oranges,Valencia late - Cat. I - Cal. 2-4,European Union - oranges - Valencia late - Cat. I - Cal. 2-4
2005,25,European Union,1.2,mandarins,Cat. I - Cal. 1x-2,European Union - mandarins - Cat. I - Cal. 1x-2
2005,25,European Union,0.25,oranges,navel,European Union - oranges - navel
2005,25,Greece,0.35,lemons,Cat. I - Cal. 1-3,Greece - lemons - Cat. I - Cal. 1-3
2005,25,Greece,0.25,oranges,navel,Greece - oranges - navel
